1614,8045355,Esc. de Música Taller de Músics,2,Privat
1615,8045367,Llar d'infants Marrecs,1,Públic
1616,8045380,Llar d'infants Patufet,1,Públic
1617,8045392,Llar d'infants El Sol,1,Públic
1618,8045410,Llar d'infants L'Espurna,1,Públic
1619,8045434,Llar d'infants Xiroi,1,Públic
1620,8045446,Escola Bressol La Cuna,1,Públic
1621,8045461,Llar d'infants Els Garrofers,1,Públic
1622,8045471,Institut Pompeu Fabra,1,Públic
1623,8045483,Institut Vila de Gràcia,1,Públic
1624,8045495,EA d'Igualada,1,Públic
1625,8045513,Institut Flos i Calcat,1,Públic
1626,8045525,Institut Manuel Carrasco i Formiguera,1,Públic
1627,8045549,Institut Banús,1,Públic
1628,8045562,Institut Can Planas,1,Públic
1629,8045574,Escola Serra de Marina,1,Públic
1630,8045586,Escola Les Pruneres,1,Públic
1631,8045598,Escola Mil·lenari,1,Públic
1632,8045604,Institut Enric Borràs,1,Públic
1633,8045628,Institut Celestí Bellera,1,Públic
1634,8045641,Institut Lluís Domènech i Montaner,1,Públic
1635,8045653,Institut Dolors Mallafrè i Ros,1,Públic
1636,8045665,Institut Ramon Turró i Darder,1,Públic
1637,8045677,Institut Thalassa,1,Públic
1638,8045689,Institut Voltrera,1,Públic
1639,8045690,Llar d'infants Gegant del Pi,1,Públic
1640,8045719,Llar d'infants El Niu,1,Públic
1641,8045720,Llar d'infants La Mimosa,1,Públic
1642,8045732,Llar d'infants Gargot,1,Públic
1643,8045768,Barcanova,2,Privat
1644,8045793,Llar d'infants L'Anxaneta,1,Públic
1645,8045801,Llar d'infants Sol Solet,1,Públic
1646,8045811,Llar d'infants Lola Anglada,1,Públic
1647,8045823,Llar d'infants Linda Vista,1,Públic
1648,8045835,Llar d'infants La Trepa,1,Públic
1649,8045847,Llar d'infants La Baldufa,1,Públic
1650,8045859,Institut de Corbera de Llobregat,1,Públic
1651,8045860,Institut Miramar,1,Públic
1652,8045872,Llar d'infants L'Esquitx,1,Públic
1653,8045884,Llar d'infants Espígol,1,Públic
1654,8045896,Llar d'infants Giravolt,1,Públic
1655,8045902,Escola Bressol Moisès,1,Públic
1656,8045914,Llar d'infants Soleia,1,Públic
1657,8045926,Llar d'infants Tabalet,1,Públic
1658,8045938,Llar d'infants La Ginesta,1,Públic
1659,8045941,Llar d'infants Els Pinells,1,Públic
1660,8045951,Escola Bressol Sol Solet,1,Públic
1661,8045963,Llar d'infants El Cuc,1,Públic
1662,8045975,Llar d'infants L'Estel,1,Públic
1663,8045987,Llar d'infants Municipal,1,Públic
1664,8046001,Esc. de Música Municipal Aulos,1,Públic
1665,8046013,Esc. de Música de Gràcia,2,Privat
1666,8046025,Esc. de Música Fusió, Música i Dansa,2,Privat
1667,8046049,Esc. de Música Municipal,1,Públic
1668,8046050,Esc. de Música Municipal,1,Públic
1669,8046062,Llar d'infants Flor de Neu,1,Públic
1670,8046074,Llar d'infants Santa Anna,1,Públic
1671,8046098,Llar d'infants El Rodó,1,Públic
1672,8046104,Llar d'infants Els Barrufets,1,Públic
1673,8046116,Llar d'infants Sant Climent,1,Públic
1674,8046131,Llar d'infants Rosa Aymerich,1,Públic
1675,8046141,Llar d'infants Sol Solet,1,Públic
1676,8046165,Llar d'infants El Cucut,1,Públic
1677,8046189,Escola Bressol Gotims,1,Públic
1678,8046219,Esc. de Música Municipal de Parets del Vallès,1,Públic
1679,8046232,Esc. de Música Municipal Torre Balada,1,Públic
1680,8046244,Llar d'infants Rodona,1,Públic
1681,8046256,Llar d'infants Xerinola,1,Públic
1682,8046268,Llar d'infants Sol Solet,1,Públic
1683,8046281,Escola Estel-Guinardó,1,Públic
1684,8046293,Escola Cavall Bernat,1,Públic
1685,8046311,Escola Bressol Can Bruixa,1,Públic
1686,8046323,Escola Bressol Barrufets,1,Públic
1687,8046335,Escola Bressol Bellmunt,1,Públic
1688,8046360,Escola Bressol Canigó,1,Públic
1689,8046384,Escola Bressol Cadí,1,Públic
1690,8046396,Xalest,2,Privat
1691,8046402,Escola Bressol Cerdanyola,1,Públic
1692,8046414,Llar d'infants La Llàntia,1,Públic
1693,8046426,Llar d'infants Rocafonda,1,Públic
1694,8046438,Llar d'infants Les Figueretes,1,Públic
1695,8046451,Llar d'infants Tabalet,1,Públic
1696,8046463,Llar d'infants Mainada,1,Públic
1697,8046475,EA de la Garriga,1,Públic
1698,8046499,Llar d'infants Rexics,1,Públic
1699,8046517,Escola Bressol Cargol,1,Públic
1700,8046530,Escola Bressol El Tren,1,Públic
1701,8046542,Escola Bressol El Vent,1,Públic
1702,8046581,Institut Lluís Vives,1,Públic
1703,8046608,Institut Príncep de Viana,1,Públic
1704,8046645,Institut Molí de la Vila,1,Públic
1705,8046657,Institut Joaquim Blume,1,Públic
1706,8046669,Institut Ribot i Serra,1,Públic
1707,8046670,Institut Angeleta Ferrer i Sensat,1,Públic
1708,8046682,Institut de Castellar,1,Públic
1709,8046694,Institut Centre d'Alt Rendiment Esportiu,1,Públic
1710,8046724,Institut Montserrat Roig,1,Públic
1711,8046736,Institut Milà i Fontanals,1,Públic
1712,8046748,Institut Thos i Codina,1,Públic
1713,8046751,Institut Ventura Gassol,1,Públic
1714,8046761,Institut Guillem Catà,1,Públic
1715,8046785,Institut d'Alella,1,Públic
1716,8046797,Institut Laia l'Arquera,1,Públic
1717,8046803,Institut Vilatzara,1,Públic
1718,8046840,Institut Castellet,1,Públic
1719,8046852,Institut Llavaneres,1,Públic
1720,8046864,Institut Bellulla,1,Públic
1721,8046876,Institut Miquel Bosch i Jover,1,Públic
1722,8046891,Escola Bressol La Fontana,1,Públic
1723,8046906,Escola Bressol La Mar,1,Públic
1724,8046918,Escola Bressol Forestier,1,Públic
1725,8046921,Escola Bressol L'Arboç,1,Públic
1726,8046931,Escola Bressol L'Argimon,1,Públic
1727,8046943,Escola Bressol L'Esquirol,1,Públic
1728,8046955,Escola Bressol Esquitx,1,Públic
1729,8046967,Escola Bressol Llar d'Infants,1,Públic
1730,8046979,Escola Bressol Montserrat,1,Públic
1731,8046980,Escola Bressol Mont Tàber,1,Públic
1732,8046992,Escola Bressol Nenes i Nens,1,Públic
1733,8047005,Escola Bressol Niu d'Infants,1,Públic
1734,8047017,Escola Bressol El Palomar,1,Públic
1735,8047029,Escola Bressol Pau,1,Públic
1736,8047054,Escola Bressol Ralet,1,Públic
1737,8047081,Escola Bressol Trinitat Nova,1,Públic
1738,8047091,Escola Bressol Tris-Tras,1,Públic
1739,8047108,Escola Bressol Xarlot,1,Públic
1740,8047133,Llar d'infants Cristòfor Ferrer,1,Públic
1741,8047145,Llar d'infants Santa Anna-Tió,1,Públic
1742,8047169,Escola Bressol La Muntanya,1,Públic
1743,8047170,Escola Bressol Municipal,1,Públic
1744,8047182,Escola Bressol Sagrada Familia,1,Públic
1745,8047194,Llar d'infants El Tren Blau,1,Públic
1746,8047200,Escola Bressol El Carrilet,1,Públic
1747,8047212,Llar d'infants El Niu,1,Públic
1748,8047224,Llar d'infants El Patufet,1,Públic
1749,8047251,Llar d'infants El Cuc Verd,1,Públic
1750,8047261,Llar d'infants Alt Foix,1,Públic
1751,8047273,Llar d'infants Palafollets,1,Públic
1752,8047285,Llar d'infants El Rial,1,Públic
1753,8047297,Llar d'infants El Patufet,1,Públic
1754,8047303,Llar d'infants El Niu,1,Públic
1755,8047315,Llar d'infants Municipal de Santa Maria d'Oló,1,Públic
1756,8047339,Llar d'infants d'Ordal,1,Públic
1757,8047340,Llar d'infants de Lavern,1,Públic
1758,8047352,Llar d'infants L'Esquirol,1,Públic
1759,8047364,Institut Joan Mercader,1,Públic
1760,8047376,Institut Llobregat,1,Públic
1761,8047391,Llar d'infants Les Moreres,1,Públic
1762,8047406,Llar d'infants Municipal de Premià de Mar,1,Públic
1763,8047418,Llar d'infants Badabadoc,1,Públic
1764,8047421,Institut Montserrat Roig,1,Públic
1765,8047431,Institut XXV Olimpíada,1,Públic
1766,8047467,Institut Alexandre Galí,1,Públic
1767,8047479,Institut Alba del Vallès,1,Públic
1768,8047480,Institut Mediterrània,1,Públic
1769,8047492,Institut Ribera Baixa,1,Públic
1770,8047509,Institut Ítaca,1,Públic
1771,8047534,Llar d'infants La Mainada,1,Públic
1772,8047558,Llar d'infants Montserrat,1,Públic
1773,8047561,Llar d'infants Barromina,1,Públic
1774,8047571,Llar d'infants de Can Trias,1,Públic
1775,8047583,Institut Sant Quirze del Vallès,1,Públic
1776,8047613,Escola de Dansa Mercedes Ribera,2,Privat
1777,8047637,Escola de Dansa Thais,2,Privat
1778,8047649,Escola de Dansa Dolors Vilalta Lacruz,2,Privat
1779,8047698,Institut Cristòfol Colom,1,Públic
1780,8047716,Escola de Dansa L'Assaig,2,Privat
1781,8047765,Escola de Dansa Isabel Porcar,2,Privat
1782,8047777,Escola de Dansa Studio Isadora,2,Privat
1783,8047820,Institut Guinovarda,1,Públic
1784,8047832,Institut Joan Coromines,1,Públic
1785,8047844,Llar d'infants L'Airet,1,Públic
1786,8047856,Llar d'infants La Gavina,1,Públic
1787,8047868,Llar d'infants El Mar,1,Públic
1788,8047871,Llar d'infants El Vuit,1,Públic
1789,8047881,Llar d'infants Josep Pallach,1,Públic
1790,8047893,Llar d'infants Rosaura Terrades,1,Públic
1791,8047901,Llar d'infants Dumbo,1,Públic
1792,8047911,Llar d'infants Bambi,1,Públic
1793,8047923,Llar d'infants Mare de Déu de la Immaculada,1,Públic
1794,8047935,Llar d'infants La Pomera,1,Públic
1795,8047947,Llar d'infants La Llavor,1,Públic
1796,8047959,Llar d'infants Mainada,1,Públic
1797,8047960,Llar d'infants Els Àngels,1,Públic
1798,8047972,Llar d'infants Núria,1,Públic
1799,8047984,Llar d'infants L'Oreneta,1,Públic
1800,8047996,Llar d'infants Patufet,1,Públic
1801,8048009,Llar d'infants L'Espurna,1,Públic
1802,8048010,Llar d'infants La Ginesta,1,Públic
1803,8048022,Llar d'infants Picarol,1,Públic
1804,8048034,Llar d'infants L'Esquitx,1,Públic
1805,8048046,Llar d'infants Barrufets,1,Públic
1806,8048058,Llar d'infants Mare de Déu del Pilar,1,Públic
1807,8048061,Llar d'infants Pinotxo,1,Públic
1808,8048071,Llar d'infants El Sucre,1,Públic
1809,8048083,Llar d'infants La Florida,1,Públic
1810,8048095,Llar d'infants El Tren,1,Públic
1811,8048101,Llar d'infants El Passeig,1,Públic
1812,8048125,Llar d'infants El Gavot,1,Públic
1813,8048137,Llar d'infants El Garbí,1,Públic
1814,8048149,Escola Bressol Cap i Cua,2,Privat
1815,8048162,LLI privada Pinocho,2,Privat
1816,8048253,LLI privada El Campanar,2,Privat
1817,8048265,LLI privada La Cuca Fera,2,Privat
1818,8048319,EB privada Peixets,2,Privat
1819,8048320,LLI privada Valonsadero,2,Privat
1820,8048344,LLI privada L'Estel,2,Privat
1821,8048423,Corazón de Jesus,2,Privat
1822,8048435,LLI privada El Primer Pas,2,Privat
1823,8048447,El Petit Rossinyol,2,Privat
1824,8048484,LLI privada L'Acis,2,Privat
1825,8048496,Tabalet,2,Privat
1826,8048502,LLI privada Mare de Déu del Pilar,2,Privat
1827,8048514,LLI privada Bambi,2,Privat
1828,8048526,Guirigall,2,Privat
1829,8048538,El Taronger del Vailet,2,Privat
1830,8048541,El Cau,2,Privat
1831,8048563,El Niu dels Petits,2,Privat
1832,8048575,L'Ixent,2,Privat
1833,8048587,LLI privada Pumby,2,Privat
1834,8048629,Dracs,2,Privat
1835,8049269,Kuky's,2,Privat
1836,8048666,LLI privada El Cargolet,2,Privat
1837,8048678,El Nieró,2,Privat
1838,8048782,LLI privada Donald,2,Privat
1839,8048824,LLI privada Sol-Solet,2,Privat
1840,8048848,LLI privada Patufet,2,Privat
1841,8048861,Romany,2,Privat
1843,8048940,LLI privada L'Alba,2,Privat
1844,8048964,Santa Elena,2,Privat
1845,8048976,Pinocho,2,Privat
1846,8048991,LLI privada Picarol,2,Privat
1847,8049014,LLI privada Vailets,2,Privat
1848,8049038,LLI privada Cel-Blau,2,Privat
1849,8049051,LLI privada Tic-Tac,2,Privat
1850,8049075,LLI privada El Sonall,2,Privat
1851,8049130,La Caseta,2,Privat
1852,8049154,EB privada Els Rossinyols,2,Privat
1853,8049178,LLI privada Quitxalla,2,Privat
1854,8049208,El Ganxet II,2,Privat
1855,8049233,Llar d'infants Cascavell,1,Públic
1856,8049245,Llar d'infants El Drac,1,Públic
1857,8049294,LLI privada Balmespi,2,Privat
1858,8049348,LLI privada Blau,2,Privat
1859,8049351,LLI privada Bon-Sol,2,Privat
1860,8049385,Lua - Cascavell,2,Privat
1861,8049452,LLI privada Donald,2,Privat
1862,8049464,LLI privada El Cigronet,2,Privat
1863,8049476,El Llimoner I,2,Privat
1864,8049555,LLI privada Guinyolet,2,Privat
1865,8049580,La Lluna,2,Privat
1866,8049622,Sant Marc,2,Privat
1867,8049646,Mafalda,2,Privat
1868,8049661,Maria Reina,2,Privat
1869,8049701,Milton-2,2,Privat
1870,8049725,LLI privada Molina Blau,2,Privat
1871,8049749,LLI privada Ninets,2,Privat
1872,8049750,LLI privada Ninu,2,Privat
1873,8049798,Pandy de Sant Marc,2,Privat
1874,8049828,Begonia,2,Privat
1875,8049877,LLI privada Quitxalla,2,Privat
1876,8049889,Rosetó,2,Privat
1877,8049890,LLI privada Petit Laia,2,Privat
1878,8049907,Santa Elena II,2,Privat
1879,8049932,LLI privada Splait,2,Privat
1880,8050028,LLI privada El Patufet,2,Privat
1881,8050031,Els Barrufets,2,Privat
1882,8050041,LLI privada Màgic,2,Privat
1883,8050065,EB privada Garabatos,2,Privat
1884,8050089,Bambi,2,Privat
1885,8050107,Patufet,2,Privat
1886,8050181,LLI privada Argenins,2,Privat
1887,8050193,Rita Terradas,2,Privat
1888,8050235,LLI privada Snoopy,2,Privat
1889,8050259,LLI privada Sol Solet,2,Privat
1890,8050272,Tàvit,2,Privat
1891,8050363,LLI privada El Carrilet,2,Privat
1892,8050405,Los Pequeños,2,Privat
1893,8050430,Dany,2,Privat
1894,8050466,LLI privada Cau-Catau,2,Privat
1895,8050491,Llar d'infants El Tren de Sant Nicolau,2,Privat
1896,8050508,Garbí,2,Privat
1897,8050521,LLI privada L'Esclop,2,Privat
1898,8050533,LLI privada Babyboom,2,Privat
1899,8050545,Patufet,2,Privat
1900,8050557,LLI privada Grimm,2,Privat
1901,8050569,Mainada,2,Privat
1902,8050570,Petit Món,2,Privat
1903,8050582,LLI privada Solana,2,Privat
1904,8050594,Virolai,2,Privat
1905,8050624,El Jardí,2,Privat
1906,8050661,Quitxalla,2,Privat
1907,8050673,Nens Parc,2,Privat
1908,8050703,Alfa,2,Privat
1909,8050715,Apolo X,2,Privat
1910,8050764,Tic-Tac Gran Via,2,Privat
1911,8050776,LLI privada Drac Xic,2,Privat
1912,8050791,El Pomer,2,Privat
1913,8050806,LLI privada I-Beth,2,Privat
1914,8050818,LLI privada La Gavina,2,Privat
1915,8050821,EB privada La Pau,2,Privat
1916,8050831,Tintín,2,Privat
1917,8050879,LLI privada Maria Raventós,2,Privat
1918,8050892,LLI privada Teddy,2,Privat
1919,8050910,LLI privada Petit Món de Les Corts,2,Privat
1920,8050922,Xumets,2,Privat
1921,8050946,Tabalet,2,Privat
1922,8050958,LLI privada Walt Disney,2,Privat
1923,8050961,Mare de Déu de Fàtima,2,Privat
1924,8050983,EB privada Niu Blau,2,Privat
1925,8051008,LLI privada La Pau II,2,Privat
1926,8051021,Camí,2,Privat
1927,8051148,Mainada,2,Privat
1928,8051151,LLI privada Les Tortugues,2,Privat
1929,8051185,LLI privada Quitxalla,2,Privat
1930,8051197,Snoopy,2,Privat
1931,8051203,Sorribes,2,Privat
1932,8051215,Llar d'infants de Sant Jordi,1,Públic
1933,8051239,Hamelín-Laie Internacional,2,Privat
1934,8051240,Escola Mediterrània,1,Públic
1935,8051264,Institut Eduard Fontserè,1,Públic
1936,8051276,Llar d'infants La Baldufa,1,Públic
1937,8051306,Escola Abat Marcet,1,Públic
1938,8051318,Escola Sant Llorenç del Munt,1,Públic
1939,8051321,La Tortuga,2,Privat
1940,8051379,LLI privada Tambor,2,Privat
1941,8051410,LLI privada Nins,2,Privat
1942,8051434,LLI privada Garigots,2,Privat
1943,8051471,Escola Josep Maria Folch i Torres,1,Públic
1944,8051574,Flors de Maig,2,Privat
1945,8051628,Mainada,2,Privat
1946,8051641,LLI privada Mickey Mouse,2,Privat
1947,8051653,LLI privada Milton,2,Privat
1948,8051665,LLI privada Nostra Senyora,2,Privat
1949,8051690,EB privada Omicron,2,Privat
1950,8051719,El Petit Santa Maria,2,Privat
1951,8051720,LLI privada Peter Pan,2,Privat
1952,8051732,Regina,2,Privat
1953,8051744,LLI privada Petit Sant Marc,2,Privat
1954,8051756,El Sol,2,Privat
1955,8051768,LLI privada Sol Solet,2,Privat
1956,8051801,Arco Iris,2,Privat
1957,8051811,LLI privada Petit Cultural,2,Privat
1958,8051823,LLI privada Picarol,2,Privat
1959,8051835,Snoopy,2,Privat
1960,8051847,L'Espiga,2,Privat
1961,8051860,LLI privada Viky,2,Privat
1962,8051896,Canguro,2,Privat
1963,8051926,L'Oreneta,2,Privat
1964,8051938,LLI privada La Cucafera,2,Privat
1965,8053431,Escola El Roure,1,Públic
1966,8051963,LLI privada Bambi,2,Privat
1967,8051999,EB privada El Meu Jardí,2,Privat
1968,8052037,Patufet,2,Privat
1969,8052049,LLI privada Tagarot,2,Privat
1970,8052050,LLI privada L'Escoleta Jaume Viladoms,2,Privat
1971,8052062,Quitxalla,2,Privat
1972,8052086,El Picarol Blau,2,Privat
1973,8052104,LLI privada El Cargol,2,Privat
1974,8052116,L'Elefant,2,Privat
1975,8052153,LLI privada Saltiró,2,Privat
1976,8052165,Escola Octavio Paz,1,Públic
1977,8052189,Sol,2,Privat
1978,8052190,Llar d'infants L'Esquirol,1,Públic
1979,8052207,Institut de Puig-reig,1,Públic
1980,8052268,Patufet,2,Privat
1981,8052271,LLI privada Bambi,2,Privat
1982,8052281,LLI privada Babus,2,Privat
1983,8052335,Magnòlia,2,Privat
1984,8052347,LLI privada El Cuquet,2,Privat
1985,8052372,LLI privada Ratolinet,2,Privat
1986,8052396,LLI privada Petits,2,Privat
1987,8052402,Sonnyec,2,Privat
1988,8052499,LLI privada El Casalet,2,Privat
1989,8052578,Escola de Dansa Herminia Espejo,2,Privat
1990,8052581,Institut Miquel Tarradell,1,Públic
1991,8052591,Guimbarda,2,Privat
1992,8052608,Institut Pau Claris,1,Públic
1993,8052621,Escola Pau Romeva,1,Públic
1994,8052657,Escola Fort Pienc,1,Públic
1995,8052669,Escola Ferran Sunyer,1,Públic
1996,8052670,Escola Auró,1,Públic
1997,8052700,Institut Vall d'Hebron,1,Públic
1998,8052724,Institut Francisco de Goya,1,Públic
1999,8052761,Institut Josep Comas i Solà,1,Públic
2000,8052785,Escola Vila Olímpica,1,Públic
2001,8052797,Institut Salvador Espriu,1,Públic
2002,8052827,Institut Lluís Domènech i Montaner,1,Públic
2003,8052839,Institut Consell de Cent,1,Públic
2004,8052876,Institut d'Argentona,1,Públic
2005,8052888,Institut Júlia Minguell,1,Públic
2006,8052891,Institut L'Alt Berguedà,1,Públic
2007,8052906,Institut Lauro,1,Públic
2008,8053421,Escola Aloc,1,Públic
2009,8052918,Institut Bisbe Berenguer,1,Públic
2010,8052921,Institut Eugeni d'Ors,1,Públic
2011,8052931,EOI del Maresme,1,Públic
2012,8052955,Institut de Lliçà,1,Públic
2013,8052979,Institut Josep Puig i Cadafalch,1,Públic
2014,8052980,Institut Montmeló,1,Públic
2015,8052992,Institut Euclides,1,Públic
2016,8053005,Institut Castell de Quer,1,Públic
2017,8053017,Institut Valerià Pujol i Bosch,1,Públic
2018,8053029,EOI Badalona,1,Públic
2019,8053030,Institut de la Roca del Vallès,1,Públic
2020,8053042,Institut Miquel Martí i Pol,1,Públic
2021,8053054,Institut Gerbert d'Aurillac,1,Públic
2022,8053078,Institut Numància,1,Públic
2023,8053091,Institut El Foix,1,Públic
2024,8053108,Institut Reguissol,1,Públic
2025,8053111,Institut d'Auro,1,Públic
2026,8053121,Institut Taradell,1,Públic
2027,8053145,Institut Castellbisbal,1,Públic
2028,8053157,Institut Gorgs,1,Públic
2029,8053169,Institut Matadepera,1,Públic
2030,8053170,Institut Polinyà,1,Públic
2031,8053182,Institut La Serreta,1,Públic
2032,8053194,EOI de Terrassa,1,Públic
2033,8053200,Institut Miquel Crusafont i Pairó,1,Públic
2034,8053212,Institut Jonqueres,1,Públic
2035,8053224,Institut Les Termes,1,Públic
2036,8053236,Institut Rovira-Forns,1,Públic
2037,8053248,Institut de Sentmenat,1,Públic
2038,8053251,Institut Cavall Bernat,1,Públic
2039,8053261,Institut de Viladecavalls,1,Públic
2040,8053285,Institut El Castell,1,Públic
2041,8053297,Institut de Pallejà,1,Públic
2042,8053315,Institut Montserrat Roig,1,Públic
2043,8053340,Institut Gabriela Mistral,1,Públic
2044,8053352,Institut Montbui,1,Públic
2045,8053364,Institut Josep Mestres i Busquets,1,Públic
2046,8053376,LLI privada Nona,2,Privat
2047,8053391,Escola Lledoner,1,Públic
2048,8053406,Escola Can Besora,1,Públic
2049,8053418,Escola El Morsell,1,Públic
2050,8053443,EOI Santa Coloma,1,Públic
2051,8053455,Escola Les Aigües,1,Públic
2052,8053467,Escola Palau,1,Públic
2053,8053492,Escola Teresa Claramunt,1,Públic
2054,8053510,Escola Puig d'Agulles,1,Públic
2055,8053522,Escola La Ginesta,1,Públic
2056,8053561,Cent.Sup.Música Escola Superior de Música de Catalunya,2,Privat
2057,8053571,Inst-Esc Art. Oriol Martorell,1,Públic
2058,8053583,Escola Maria Ossó,1,Públic
2059,8053601,Escola Lola Anglada,1,Públic
2060,8053625,Delta - Espiga,2,Privat
2061,8053637,Guixot,2,Privat
2062,8053649,L'Escorça,2,Privat
2063,8053650,Escola Turó de Guiera,1,Públic
2064,8053662,El Brot,2,Privat
2065,8053728,Lumen,2,Privat
2066,8053753,Congrés,2,Privat
2067,8053765,LLI privada Grans Somnis,2,Privat
2068,8053789,El Llapis,2,Privat
2069,8053844,Peggy,2,Privat
2070,8053856,LLI privada Ter Vint,2,Privat
2071,8053871,LLI privada La Gua-Gua,2,Privat
2072,8053893,EB privada Patufet,2,Privat
2073,8053959,LLI privada Plançons,2,Privat
2074,8053984,Gegants,2,Privat
2075,8053996,LLI privada Petits Vedruna,2,Privat
2076,8054022,Escola Marinada,1,Públic
2077,8054034,Institut Gallecs,1,Públic
2078,8054058,Escola Torre de la Miranda,1,Públic
2079,8054061,Escola Montbaig,1,Públic
2080,8054071,Escola Bressol Patufet,1,Públic
2081,8054095,Escola Bressol Fàbregas,1,Públic
2082,8054113,Escola Anxaneta,1,Públic
2083,8054137,Llar d'infants El Guinyol,1,Públic
2084,8054149,Antoni Algueró,2,Privat
2085,8054174,Institut La Ribera,1,Públic
2086,8054186,Institut Can Mas,1,Públic
2087,8054198,Institut Estany de la Ricarda,1,Públic
2088,8054228,Institut Joan Fuster,1,Públic
2089,8054231,CETUC,2,Privat
2090,8054241,Institut Eugeni Xammar,1,Públic
2091,8054265,Llar d'infants El Petit Drac,1,Públic
2092,8054344,EOI Esplugues,1,Públic
2093,8054368,CEE Ca n'Oriol,1,Públic
2094,8054401,Institut El Sui,1,Públic
2095,8054411,Escola Vallgorguina,1,Públic
2096,8054460,LLI privada L'Estel,2,Privat
2097,8054472,LLI privada Pi de l'Snoopy,2,Privat
2098,8054484,LLI privada Tam-Tam,2,Privat
2099,8054496,LLI privada Los Angeles,2,Privat
2100,8054514,LLI privada Cuc,2,Privat
2101,8054526,Casa Sagrada Família,2,Privat
2102,8054538,Esclop,2,Privat
2103,8054551,LLI privada L'Hortet,2,Privat
2104,8054599,La Quitxalla de Gràcia,2,Privat
2105,8054605,Ratolí,2,Privat
2106,8054629,Trencapins,2,Privat
2107,8054630,Xenius,2,Privat
2108,8054654,LLI privada Mafalda,2,Privat
2109,8054681,LLI privada Sagrada Familia,2,Privat
2110,8054711,LLI privada Bambi,2,Privat
2111,8054721,LLI privada Eina,2,Privat
2112,8054769,Pinocho,2,Privat
2113,8054794,LLI privada Xiulet,2,Privat
2114,8054824,Escola Mestre Pla,1,Públic
2115,8054848,Institut Bosc de Montjuïc,1,Públic
2116,8054873,Institut Joaquima Pla i Farreras,1,Públic
2117,8054903,Escola Mediterrània,1,Públic
2118,8054915,Llar d'infants de La Granada,1,Públic
2119,8054927,LLI privada El Niu dels Somnis,2,Privat
2120,8054939,Mafalda,2,Privat
2121,8054940,Aites,2,Privat
2122,8054988,La Poma,2,Privat
2123,8054991,L'Airet,2,Privat
2124,8055002,CFA Barri Gòtic,1,Públic
2125,8055041,CFA Canovelles,1,Públic
2126,8055051,CFA Castelldefels,1,Públic
2127,8055063,CFA Canyelles,1,Públic
2128,8055075,CFA Torre Romeu,1,Públic
2129,8055087,CFA Baix Montseny,1,Públic
2130,8055099,CFA Tona,1,Públic
2131,8055105,Escola Arraona,1,Públic
2132,8055117,Escola Sant Jordi,1,Públic
2133,8055178,A. Hospitalària Hospital Universitari Trias i Pujol,1,Públic
2134,8055181,A. Hospitalària Hospital Parc Taulí,1,Públic
2135,8055191,A. Hospitalària Vall d'Hebron,1,Públic
2136,8055208,Esc. de Música Municipal de Santpedor,1,Públic
2137,8055211,Esc. de Música Municipal de l'Ametlla del Vallès,1,Públic
2138,8055221,Esc. de Música Municipal de Puig-reig,1,Públic
2139,8055233,Esc. de Música Municipal de Manlleu,1,Públic
2140,8055245,Esc. de Música Municipal de Santa Perpètua de la Mogoda,1,Públic
2141,8055257,Esc. de Música Municipal de Premià de Dalt,1,Públic
2142,8055269,Esc. de Música Municipal Sant Andreu - Mestre Pich Santasusana,1,Públic
2143,8055282,Esc. de Música Municipal Mossèn Pla,1,Públic
2144,8055294,Esc. de Música Municipal de Sant Hipòlit de Voltregà,1,Públic
2145,8055300,Esc. de Música Municipal de Montmeló,1,Públic
2146,8055312,Esc. de Música Municipal de Mollet del Vallès,1,Públic
2147,8055324,Escola de Dansa Coco Comin,2,Privat
2148,8055336,Escola de Dansa Spin,2,Privat
2149,8055348,Esc. de Música Municipal de Vic,1,Públic
2150,8055351,Esc. de Música Municipal de Sabadell,1,Públic
2151,8055361,Llar d'infants El Patufet,1,Públic
2152,8055373,Llar d'infants El Cérvol Blau,1,Públic
2153,8055385,CFA Mollet del Vallès,1,Públic
2154,8055403,CFA Sant Roc,1,Públic
2155,8055415,Escola Municipal de Música Eixample,1,Públic
2156,8055427,Esc. de Música Municipal Mestre Joan Just i Bertran,1,Públic
2157,8055439,CFA Mestre Esteve,1,Públic
2158,8055440,CFA Garrosa,1,Públic
2159,8055464,CFA municipal de formació de persones adultes,1,Públic
2160,8055531,Esc. de Música Municipal,1,Públic
2161,8055543,Esc. de Música Municipal Josep M. Ruera,1,Públic
2162,8055555,Esc. de Música Municipal,1,Públic
2163,8055567,Esc. de Música Municipal Blai Net,1,Públic
2164,8055609,Escola de Dansa Parc,2,Privat
2165,8055622,Escola de Dansa Marta Roig,2,Privat
2166,8055658,Esc. de Música Kotska,2,Privat
2167,8055661,Esc. de Música Sant Josep,2,Privat
2168,8055683,CFA Manuel Sacristán,1,Públic
2169,8055695,CFA Rafael Farré,1,Públic
2170,8055701,LLI privada Antònia Soler,2,Privat
2171,8055713,CFA Sant Cugat del Vallès,1,Públic
2172,8055749,Escola de Dansa L'Aula de Dansa,2,Privat
2173,8055750,Escola de Dansa Marisa Yudes,2,Privat
2174,8055762,Escola de Dansa Roser,2,Privat
2175,8055786,Esc. de Música de Capellades,2,Privat
2176,8055804,Esc. de Música Municipal de Manresa,1,Públic
2177,8055816,Llar d'infants El Xic Martinenc,1,Públic
